Date,AAPL,JPM,MSFT,SPY
2020-02-14,78.51634979248047,116.71834564208984,175.5855712890625,309.36431884765625
2020-02-18,77.07868194580078,115.17300415039062,177.36654663085938,308.567138671875
2020-02-19,78.19497680664062,116.74385070800781,177.89846801757812,310.04241943359375
2020-02-20,77.39276885986328,116.74385070800781,175.18177795410156,308.76861572265625
2020-02-21,75.64100646972656,115.31731414794922,169.64382934570312,305.5888366699219
2020-02-24,72.04800415039062,112.21810150146484,162.32952880859375,295.453857421875
2020-02-25,69.60757446289062,107.20835876464844,159.6508331298828,286.50103759765625
2020-02-26,70.71182250976562,107.531005859375,161.6455841064453,285.44720458984375
2020-02-27,66.08952331542969,103.05622863769531,150.25621032714844,272.6272888183594
2020-02-28,66.05086517333984,98.58990478515625,153.8944091796875,271.4818420410156
2020-03-02,72.20023345947266,103.18357849121094,164.1343231201172,283.23876953125
2020-03-03,69.90721130371094,99.31165313720703,156.26913452148438,275.12890625
2020-03-04,73.14981842041016,101.76556396484375,162.00657653808594,286.69342041015625
2020-03-05,70.77706146240234,96.7728271484375,157.94100952148438,277.163330078125
2020-03-06,69.83712768554688,91.77157592773438,153.47640991210938,272.58148193359375
2020-03-09,64.31356811523438,79.34063720703125,143.0749053955078,251.2943572998047
2020-03-10,68.94554138183594,85.5051498413086,152.85894775390625,264.2975769042969
2020-03-11,66.55101776123047,81.48037719726562,145.93417358398438,251.41348266601562
2020-03-12,59.97880554199219,74.76394653320312,132.09400939941406,227.3589630126953
2020-03-13,67.16474914550781,88.23079681396484,150.87367248535156,246.79501342773438
2020-03-16,58.52421188354492,75.02716827392578,128.63632202148438,219.78977966308594
2020-03-17,61.09751892089844,79.61235046386719,139.2278289794922,231.6566925048828
2020-03-18,59.60185241699219,71.2316665649414,133.3668975830078,219.92723083496094
2020-03-19,59.14518356323242,72.42888641357422,135.56114196777344,220.39453125
2020-03-20,55.390323638916016,70.90050506591797,130.46971130371094,210.89683532714844
2020-03-23,54.21361541748047,67.10498046875,129.16830444335938,205.50454711914062
2020-03-24,59.652610778808594,75.08659362792969,140.9091339111328,224.1239471435547
2020-03-25,59.32398986816406,77.88866424560547,139.5602569580078,227.47914123535156
2020-03-26,62.44580841064453,83.314453125,148.28993225097656,240.76158142089844
2020-03-27,59.86040496826172,77.37920379638672,142.2010040283203,233.59034729003906
2020-03-30,61.56870651245117,79.39157104492188,152.2035369873047,241.1763916015625
2020-03-31,61.443050384521484,76.44515991210938,149.8097381591797,237.58152770996094
2020-04-01,58.2100944519043,71.6307373046875,144.49029541015625,226.8892059326172
2020-04-02,59.181434631347656,74.30543518066406,147.48251342773438,232.12477111816406
2020-04-03,58.330909729003906,72.10912322998047,146.12413024902344,228.7696075439453
2020-04-06,63.4195671081543,76.75053405761719,156.99105834960938,244.13519287109375
2020-04-07,62.68500900268555,77.76290130615234,155.3002471923828,244.3841094970703
2020-04-08,64.28939819335938,80.90292358398438,156.8581085205078,252.58770751953125
2020-04-09,64.75332641601562,88.16101837158203,156.86758422851562,256.4314270019531
2020-04-13,66.02427673339844,84.24028015136719,157.2190704345703,254.09010314941406
2020-04-14,69.35870361328125,81.93242645263672,164.998779296875,261.5840148925781
2020-04-15,68.72564697265625,77.89156341552734,163.2699432373047,256.02587890625
2020-04-16,69.27173614501953,74.9231185913086,168.17144775390625,257.26092529296875
2020-04-17,68.33180236816406,81.65789031982422,169.65335083007812,264.21099853515625
2020-04-20,66.91345977783203,78.68086242675781,166.29067993164062,259.55615234375
2020-04-21,64.84515380859375,76.39876556396484,159.41334533691406,251.67515563964844
2020-04-22,66.71292877197266,76.64757537841797,164.82777404785156,257.26092529296875
2020-04-23,66.45438385009766,76.69049072265625,162.83297729492188,257.2424621582031
2020-04-24,68.37288665771484,77.82293701171875,165.80621337890625,260.828125
2020-04-27,68.42122650146484,81.17745208740234,165.33126831054688,264.5888671875
2020-04-28,67.31212615966797,81.75225067138672,161.3036346435547,263.37213134765625
2020-04-29,69.52301788330078,83.9571533203125,168.54190063476562,270.2668151855469
2020-04-30,70.98967742919922,82.1554946899414,170.2327423095703,267.7505187988281
2020-05-01,69.8468017578125,80.0020980834961,165.8251953125,260.6622619628906
2020-05-04,70.8350601196289,79.04977416992188,169.88131713867188,261.3811950683594
2020-05-05,71.8982162475586,78.92967987060547,171.70510864257812,263.7961730957031
2020-05-06,72.64000701904297,77.44546508789062,173.3959503173828,262.0079040527344
2020-05-07,73.3914566040039,78.25189208984375,174.40286254882812,265.1695861816406
2020-05-08,75.13829040527344,79.53022003173828,175.4287567138672,269.5570983886719
2020-05-11,76.32061767578125,77.18809509277344,177.3855743408203,269.6123352050781
2020-05-12,75.44842529296875,74.66575622558594,173.36744689941406,264.2386474609375
2020-05-13,74.53742980957031,72.09197998046875,170.74571228027344,259.5652770996094
2020-05-14,74.995361328125,75.08613586425781,171.48663330078125,262.671630859375
2020-05-15,74.55197143554688,73.6962890625,173.98492431640625,263.879150390625
2020-05-18,76.30850219726562,77.59986114501953,175.64724731445312,271.91680908203125
2020-05-19,75.86758422851562,76.07276916503906,174.43136596679688,269.1239013671875
2020-05-20,77.3430404663086,78.3548583984375,176.85086059570312,273.6957702636719
2020-05-21,76.76642608642578,77.35968017578125,174.7266082763672,271.80621337890625
2020-05-22,77.26068115234375,76.75908660888672,174.8028564453125,272.3223876953125
2020-05-26,76.73734283447266,82.20699310302734,172.95494079589844,275.67755126953125
2020-05-27,77.0716781616211,86.96849822998047,173.1835174560547,279.7792663574219
2020-05-28,77.10559844970703,85.67303466796875,172.79295349121094,279.26312255859375
2020-05-29,77.03050231933594,83.48527526855469,174.55520629882812,280.507568359375
2020-06-01,77.97781372070312,84.5920181274414,174.15512084960938,281.641357421875
2020-06-02,78.33880615234375,84.87515258789062,176.13644409179688,283.9733581542969
2020-06-03,78.77008056640625,89.45648193359375,176.56507873535156,287.75250244140625
2020-06-04,78.09169006347656,91.31820678710938,174.24082946777344,286.9966735839844
2020-06-05,80.31580352783203,95.42769622802734,178.3177947998047,294.3523254394531
2020-06-08,80.79068756103516,97.33228302001953,179.42271423339844,297.9101867675781
2020-06-09,83.34190368652344,94.83572387695312,180.7943878173828,295.6888427734375
2020-06-10,85.48606872558594,90.99219512939453,187.5003662109375,294.03887939453125
2020-06-11,81.38182830810547,83.39949798583984,177.431884765625,277.0878601074219
2020-06-12,82.08446502685547,85.68157196044922,178.83212280273438,280.4061279296875
2020-06-15,83.0996322631836,86.86553955078125,179.97515869140625,283.0239562988281
2020-06-16,85.30193328857422,87.56047821044922,184.38552856445312,288.471435546875
2020-06-17,85.1832275390625,85.3470230102539,185.02374267578125,287.2731628417969
2020-06-18,85.2171401977539,84.88372039794922,187.0050811767578,287.3837890625
2020-06-19,84.73016357421875,83.91423034667969,185.89053344726562,285.7414245605469
2020-06-22,86.947021484375,83.0048599243164,191.05340576171875,287.5745544433594
2020-06-23,88.80288696289062,84.01720428466797,192.32980346679688,288.8984375
2020-06-24,87.23533630371094,81.21177673339844,188.45291137695312,281.52899169921875
2020-06-25,88.39342498779297,84.04293060302734,190.8342742919922,284.54718017578125
2020-06-26,85.67747497558594,79.43585205078125,187.01455688476562,277.7887268066406
2020-06-29,87.65206146240234,79.78759002685547,189.0244903564453,281.87152099609375
2020-06-30,88.38373565673828,80.69701385498047,193.85391235351562,285.4822082519531
2020-07-01,88.21656799316406,80.01065826416016,194.98741149902344,287.4819641113281
2020-07-02,88.21656799316406,80.27055358886719,196.47340393066406,289.06512451171875
2020-07-06,90.57636260986328,82.29767608642578,200.70272827148438,293.5274963378906
2020-07-07,90.29533386230469,79.97600555419922,198.36898803710938,290.5000915527344
2020-07-08,92.39832305908203,80.82498931884766,202.73167419433594,292.7220458984375
2020-07-09,92.795654296875,79.07506561279297,204.15101623535156,291.0555725097656
2020-07-10,92.95796203613281,83.39788818359375,203.5318603515625,294.0274658203125
2020-07-13,92.5291519165039,84.59336853027344,197.24501037597656,291.4814453125
2020-07-14,94.06037139892578,85.07845306396484,198.46424865722656,295.2587890625
2020-07-15,94.7072525024414,86.3952407836914,198.1689453125,297.9713439941406
2020-07-16,93.54190063476562,86.6377944946289,194.2444305419922,296.9900207519531
2020-07-17,93.35291290283203,85.03517150878906,193.25379943847656,297.8509826660156
2020-07-20,95.32023620605469,84.29014587402344,201.56005859375,300.25811767578125
2020-07-21,94.004638671875,86.11802673339844,198.84524536132812,300.8968811035156
2020-07-22,94.2686996459961,85.4942855834961,201.70294189453125,302.60968017578125
2020-07-23,89.97793579101562,85.74553680419922,192.929931640625,298.99908447265625
2020-07-24,89.75504302978516,85.13910675048828,191.74876403808594,297.07342529296875
2020-07-27,91.88225555419922,83.94364929199219,194.17774963378906,299.23974609375
2020-07-28,90.37286376953125,84.30747985839844,192.43460083007812,297.3418273925781
2020-07-29,92.10517883300781,86.35191345214844,194.37779235839844,300.9987487792969
2020-07-30,93.21965789794922,84.04757690429688,194.22537231445312,299.9248352050781
2020-07-31,102.97869110107422,83.7183837890625,195.28271484375,302.29486083984375
2020-08-03,105.5735092163086,83.25060272216797,206.26564025878906,304.3964538574219
2020-08-04,106.27854919433594,82.77416229248047,203.16986083984375,305.5722351074219
2020-08-05,106.66377258300781,84.21217346191406,202.83644104003906,307.4701232910156
2020-08-06,110.38516998291016,84.2381820678711,206.08465576171875,309.525390625
2020-08-07,107.8755111694336,86.092041015625,202.39828491210938,309.7476501464844
2020-08-10,109.4434585571289,87.18356323242188,198.36898803710938,310.67340087890625
2020-08-11,106.18860626220703,89.93836212158203,193.7300567626953,308.1089172363281
2020-08-12,109.71771240234375,89.176025390625,199.26438903808594,312.40478515625
2020-08-13,111.6594467163086,88.6822509765625,198.79766845703125,311.8399353027344
2020-08-14,111.55992889404297,88.71690368652344,198.98814392089844,311.8491516113281
2020-08-17,111.26866912841797,86.37791442871094,200.3026580810547,312.8398742675781
2020-08-18,112.19585418701172,85.17375946044922,201.45529174804688,313.5157165527344
2020-08-19,112.33662414550781,85.3730239868164,200.2330780029297,312.2103271484375
2020-08-20,114.82933807373047,84.35077667236328,204.89276123046875,313.18243408203125
2020-08-21,120.74675750732422,84.30747985839844,203.40316772460938,314.2933654785156
2020-08-24,122.19093322753906,86.68111419677734,204.0428924560547,317.4781799316406
2020-08-25,121.18851470947266,87.06229400634766,206.69744873046875,318.58905029296875
2020-08-26,122.8365707397461,85.84081268310547,211.16612243652344,321.783203125
2020-08-27,121.36812591552734,88.6649169921875,216.3509979248047,322.4867248535156
2020-08-28,121.17151641845703,89.02876281738281,218.57583618164062,324.5697937011719
2020-08-31,125.28070831298828,86.7937240600586,215.34840393066406,323.39398193359375
2020-09-01,130.27096557617188,86.75040435791016,217.00987243652344,326.4399719238281
2020-09-02,127.57195281982422,88.05851745605469,221.1920928955078,331.1615905761719
2020-09-03,117.35842895507812,87.78129577636719,207.48992919921875,319.7649230957031
2020-09-04,117.43611145019531,89.67848205566406,204.57763671875,317.1541442871094
2020-09-08,109.53324890136719,86.55982971191406,193.5108642578125,308.4884948730469
2020-09-09,113.90216064453125,87.38280487060547,201.75128173828125,314.580322265625
2020-09-10,110.18373107910156,86.48187255859375,196.09849548339844,309.1180419921875
2020-09-11,108.73715209960938,87.55606842041016,194.81898498535156,309.2754211425781
2020-09-14,111.99925994873047,88.76886749267578,196.13671875,313.34906005859375
2020-09-15,112.17401885986328,86.0053939819336,199.3546142578125,314.93212890625
2020-09-16,108.86333465576172,86.3692626953125,195.7930145263672,313.682373046875
2020-09-17,107.12548065185547,85.38167572021484,193.7495880126953,310.92340087890625
2020-09-18,103.7274398803711,85.19975280761719,191.34336853027344,307.3437805175781
2020-09-21,106.87306213378906,82.56623077392578,193.3962860107422,303.9232482910156
2020-09-22,108.55269622802734,81.66529083251953,198.0559844970703,307.0184326171875
2020-09-23,103.99929809570312,80.33985137939453,191.53431701660156,299.89849853515625
2020-09-24,105.0672607421875,80.27055358886719,194.0169677734375,300.6978454589844
2020-09-25,109.00896453857422,80.9722671508789,198.4379119873047,305.5591735839844
2020-09-28,111.61091613769531,83.3025894165039,199.9847869873047,310.63427734375
2020-09-29,110.76626586914062,82.60087585449219,197.9031982421875,308.9425964355469
2020-09-30,112.43614196777344,83.39788818359375,200.83460998535156,311.2849426269531
2020-10-01,113.38758087158203,84.00425720214844,202.8684539794922,313.28338623046875
2020-10-02,109.72740173339844,84.80126190185547,196.88153076171875,310.3089904785156
2020-10-05,113.10604858398438,86.59363555908203,200.8823699951172,315.811767578125
2020-10-06,109.86334991455078,85.70181274414062,196.61416625976562,311.3221130371094
2020-10-07,111.72740936279297,87.19692993164062,200.357177734375,316.7412414550781
2020-10-08,111.6206283569336,88.98929595947266,201.07333374023438,319.54840087890625
2020-10-09,113.56236267089844,88.482177734375,206.0672149658203,322.4019470214844
2020-10-12,120.77588653564453,89.56637573242188,211.4048309326172,327.588623046875
2020-10-13,117.57202911376953,88.11497497558594,212.79891967773438,325.4508056640625
2020-10-14,117.65938568115234,87.62535858154297,210.8892364501953,323.40582275390625
2020-10-15,117.19342041015625,88.93684387207031,209.743408203125,323.00616455078125
2020-10-16,115.55262756347656,88.75324249267578,209.743408203125,322.81103515625
2020-10-19,112.60118103027344,87.25813293457031,204.5489959716797,317.9031677246094
2020-10-20,114.08661651611328,87.75650024414062,204.95957946777344,319.1765441894531
2020-10-21,113.46527099609375,86.88215637207031,205.10279846191406,318.57232666015625
2020-10-22,112.37786865234375,89.95106506347656,205.188720703125,320.3198547363281
2020-10-23,111.68856811523438,90.76419830322266,206.46824645996094,321.4073791503906
2020-10-26,111.69828796386719,88.51715850830078,200.59585571289062,315.4677734375
2020-10-27,113.203125,86.84717559814453,203.622802734375,314.3802490234375
2020-10-28,107.96044158935547,84.40780639648438,193.5299835205078,303.6351318359375
2020-10-29,111.96043395996094,84.95865631103516,195.4778594970703,306.7210998535156
2020-10-30,105.6886215209961,85.71930694580078,193.32940673828125,303.5235290527344
2020-11-02,105.60123443603516,87.65158081054688,193.19573974609375,306.92559814453125
2020-11-03,107.22258758544922,90.41447448730469,197.11068725585938,312.3446044921875
2020-11-04,111.60121154785156,87.65158081054688,206.6210174560547,319.3253173828125
2020-11-05,115.56233978271484,91.236328125,213.20948791503906,325.5530090332031
2020-11-06,115.43104553222656,90.02099609375,213.6201171875,325.4787292480469
2020-11-09,113.12611389160156,102.20918273925781,208.5307159423828,329.5685119628906
2020-11-10,112.78573608398438,101.8769302368164,201.48391723632812,329.0852355957031
2020-11-11,116.20907592773438,100.3555908203125,206.77383422851562,331.5299377441406
2020-11-12,115.93675231933594,99.12279510498047,205.7139129638672,328.313720703125
2020-11-13,115.98539733886719,99.74356842041016,206.73562622070312,332.8590393066406
2020-11-16,116.9968490600586,102.55891418457031,207.42308044433594,337.01397705078125
2020-11-17,116.11180877685547,101.51844787597656,204.77816772460938,335.20135498046875
2020-11-18,114.78916931152344,100.76653289794922,202.07838439941406,331.167236328125
2020-11-19,115.38243103027344,101.0375747680664,203.36126708984375,332.56158447265625
2020-11-20,114.11812591552734,100.17198944091797,201.41783142089844,330.28424072265625
2020-11-23,110.72393798828125,103.05728149414062,201.1497802734375,332.26409912109375
2020-11-24,112.00769805908203,107.82237243652344,204.73985290527344,337.6181640625
2020-11-25,112.84408569335938,106.6944808959961,204.74945068359375,337.0975646972656
2020-11-27,113.38870239257812,105.98627471923828,206.0514678955078,338.0364685058594
2020-11-30,115.78116607666016,103.06600952148438,204.94090270996094,336.5398864746094
2020-12-01,119.35037994384766,104.69225311279297,206.98965454101562,340.2207336425781
2020-12-02,119.70051574707031,106.7032470703125,206.18545532226562,340.9365539550781
2020-12-03,119.5643539428711,106.0037612915039,205.1036376953125,340.84356689453125
2020-12-04,118.89329528808594,106.96553039550781,205.2185516357422,343.78076171875
2020-12-07,120.35210418701172,106.56332397460938,205.15155029296875,343.0743408203125
2020-12-08,120.96479034423828,106.66825866699219,206.79820251464844,344.0782470703125
2020-12-09,118.43619537353516,105.83763122558594,202.76773071289062,340.9922790527344
2020-12-10,119.85609436035156,105.1556625366211,201.54232788085938,340.8807067871094
2020-12-11,119.04890441894531,104.5348892211914,204.1654510498047,340.4809875488281
2020-12-14,118.43619537353516,103.4332275390625,205.06536865234375,338.9566650390625
2020-12-15,124.36870574951172,105.19938659667969,204.9983673095703,343.53912353515625
2020-12-16,124.30062866210938,105.50538635253906,209.92869567871094,344.0782470703125
2020-12-17,125.16619110107422,104.63103485107422,210.06272888183594,346.0023193359375
2020-12-18,123.18221282958984,104.1152114868164,209.2681427001953,344.62078857421875
2020-12-21,124.7090835571289,108.0234603881836,213.09756469726562,343.3885803222656
2020-12-22,128.25888061523438,106.37970733642578,214.38999938964844,342.8099060058594
2020-12-23,127.36415100097656,109.35245513916016,211.5945587158203,343.1178894042969
2020-12-24,128.346435546875,108.87156677246094,213.25074768066406,344.4527893066406
2020-12-28,132.9368133544922,109.58849334716797,215.36654663085938,347.4118347167969
2020-12-29,131.16676330566406,109.30001068115234,214.591064453125,346.74920654296875
2020-12-30,130.04837036132812,109.60599517822266,212.2263641357422,347.24383544921875
2020-12-31,129.046630859375,111.10111999511719,212.93484497070312,349.0081481933594
2021-01-04,125.85668182373047,110.05191802978516,208.4065704345703,344.2567443847656
2021-01-05,127.41275024414062,110.65074920654297,208.6075439453125,346.6277770996094
2021-01-06,123.12384796142578,115.84642028808594,203.19854736328125,348.7000732421875
2021-01-07,127.32524108886719,119.65074157714844,208.98094177246094,353.880859375
2021-01-08,128.42420959472656,119.78284454345703,210.25421142578125,355.89715576171875
2021-01-11,125.43848419189453,121.57049560546875,208.21505737304688,353.49810791015625
2021-01-12,125.26344299316406,123.48146057128906,205.76425170898438,353.57275390625
2021-01-13,127.29602813720703,123.59595489501953,207.1140594482422,354.52496337890625
2021-01-14,125.37043762207031,124.31807708740234,203.9357147216797,353.2834777832031
2021-01-15,123.64899444580078,122.09008026123047,203.5814666748047,350.70709228515625
2021-01-19,124.32007598876953,121.56169891357422,207.20980834960938,353.4608459472656
2021-01-20,128.40475463867188,119.73881530761719,214.77291870117188,358.3522644042969
2021-01-21,133.11187744140625,118.73490905761719,215.3760528564453,358.6789245605469
2021-01-22,135.25144958496094,117.81902313232422,216.31427001953125,357.409423828125
2021-01-25,138.99574279785156,116.34837341308594,219.74160766601562,358.8190002441406
2021-01-26,139.22918701171875,115.87283325195312,222.4222412109375,358.2588806152344
2021-01-27,138.15936279296875,112.596923828125,222.96791076660156,349.5028991699219
2021-01-28,133.32579040527344,114.57832336425781,228.74075317382812,352.50860595703125
2021-01-29,128.336669921875,113.31023406982422,222.0679931640625,345.4516296386719
2021-02-01,130.45680236816406,114.14680480957031,229.4300079345703,351.2017517089844
2021-02-02,131.28350830078125,117.6604995727539,229.29598999023438,356.1678466796875
2021-02-03,130.26229858398438,119.00788116455078,232.63714599609375,356.44793701171875
2021-02-04,133.61758422851562,121.74661254882812,231.68939208984375,360.4992370605469
2021-02-05,133.2036590576172,121.50886535644531,231.8712921142578,361.91815185546875
2021-02-08,133.34970092773438,123.4110107421875,232.12979125976562,364.53179931640625
2021-02-09,132.47311401367188,122.91787719726562,233.3743438720703,364.2891845703125
2021-02-10,131.86924743652344,122.98831939697266,232.46487426757812,364.1304016113281
2021-02-11,131.6160125732422,122.64486694335938,234.06365966796875,364.718505859375
2021-02-12,131.84979248046875,124.38851928710938,234.54232788085938,366.5201110839844
2021-02-16,129.72653198242188,127.38261413574219,233.3072967529297,366.20269775390625
2021-02-17,127.43755340576172,127.7789306640625,234.32447814941406,366.2868347167969
2021-02-18,126.33695220947266,128.21043395996094,233.93099975585938,364.7278747558594
2021-02-19,126.4927749633789,130.35037231445312,231.22509765625,364.083740234375
2021-02-22,122.72342681884766,131.5743865966797,225.0263214111328,361.2833251953125
2021-02-23,122.58707427978516,132.6311798095703,223.83645629882812,361.7221374511719
2021-02-24,122.09033203125,134.96481323242188,225.064697265625,365.7079772949219
2021-02-25,117.84371948242188,133.1331024169922,219.7295684814453,356.8959655761719
2021-02-26,118.106689453125,129.601806640625,222.98245239257812,355.0570373535156
2021-03-01,124.4668960571289,132.53431701660156,227.3580780029297,363.6636962890625
2021-03-02,121.8663330078125,132.10281372070312,224.4122314453125,360.825927734375
2021-03-03,118.88589477539062,134.6566619873047,218.35736083984375,356.0465087890625
2021-03-04,117.0060806274414,132.58712768554688,217.56094360351562,351.6405944824219
2021-03-05,118.26253509521484,132.8953857421875,222.23402404785156,358.1094970703125
2021-03-08,113.33412170410156,134.6566619873047,218.19427490234375,356.3266296386719
2021-03-09,117.94110107421875,133.70559692382812,224.32583618164062,361.4139404296875
2021-03-10,116.86000061035156,136.61160278320312,223.0208282470703,363.6636962890625
2021-03-11,118.78849792480469,135.89830017089844,227.54039001464844,367.3509826660156
2021-03-12,117.88268280029297,137.50985717773438,226.21615600585938,367.845703125
2021-03-15,120.76570892333984,136.8229522705078,225.31419372558594,370.03936767578125
2021-03-16,122.30461883544922,135.18496704101562,228.09689331054688,369.57257080078125
2021-03-17,121.51567840576172,136.57635498046875,227.45404052734375,370.83282470703125
2021-03-18,117.39567565917969,138.83078002929688,221.38958740234375,365.437255859375
2021-03-19,116.86972045898438,136.62042236328125,221.03453063964844,364.7611389160156
2021-03-22,120.18130493164062,132.94822692871094,226.44647216796875,367.6737976074219
2021-03-23,119.35342407226562,131.61843872070312,227.97213745117188,364.7799072265625
2021-03-24,116.96713256835938,132.63998413085938,225.93792724609375,362.925537109375
2021-03-25,117.45413208007812,134.33956909179688,222.9440460205078,364.9671630859375
2021-03-26,118.05802917480469,136.57635498046875,226.91664123535156,370.8486022949219
2021-03-29,118.23330688476562,134.4540557861328,225.726806640625,370.6612854003906
2021-03-30,116.78206634521484,136.03919982910156,222.47389221191406,369.677978515625
2021-03-31,118.97356414794922,134.05776977539062,226.23536682128906,371.1763610839844
2021-04-01,119.80146026611328,135.36114501953125,232.54930114746094,375.18475341796875
2021-04-05,122.62605285644531,136.07862854003906,238.9975128173828,380.56982421875
2021-04-06,122.927978515625,135.12196350097656,237.83644104003906,380.3450927734375
2021-04-07,124.57402801513672,137.23904418945312,239.79396057128906,380.7852478027344
2021-04-08,126.97007751464844,137.4073486328125,243.00845336914062,382.59271240234375
2021-04-09,129.54144287109375,138.4348907470703,245.50332641601562,385.3742370605469
2021-04-12,127.8271713256836,138.142578125,245.5608673095703,385.5147705078125
2021-04-13,130.9342498779297,136.49496459960938,248.03656005859375,386.6572265625
2021-04-14,128.5966339111328,133.94383239746094,245.25384521484375,385.3368225097656
2021-04-15,131.00242614746094,134.79421997070312,249.00570678710938,389.47625732421875
2021-04-16,130.67123413085938,135.79518127441406,250.19561767578125,390.7780456542969
2021-04-19,131.33355712890625,135.21937561035156,248.2764434814453,388.8581237792969
2021-04-20,129.6485595703125,132.22532653808594,247.81585693359375,386.0110778808594
2021-04-21,130.02841186523438,133.350341796875,250.0419921875,389.66357421875
2021-04-22,128.50897216796875,130.5422821044922,246.76992797851562,386.104736328125
2021-04-23,130.82708740234375,133.040283203125,250.5889892578125,390.291015625
2021-04-26,131.2166748046875,133.3680419921875,250.9728240966797,391.1057434082031
2021-04-27,130.89523315429688,133.97926330566406,251.37582397460938,391.0216064453125
2021-04-28,130.1063232421875,134.8473358154297,244.26551818847656,390.9091796875
2021-04-29,130.00892639160156,137.4693603515625,242.29840087890625,393.4003601074219
2021-04-30,128.0414581298828,136.24696350097656,241.9817352294922,390.8155517578125
2021-05-03,129.09336853027344,135.84828186035156,241.67469787597656,391.6583557128906
2021-05-04,124.52532958984375,137.72625732421875,237.76927185058594,389.24212646484375
2021-05-05,124.76885986328125,139.5333251953125,236.5026092529297,389.3638610839844
2021-05-06,126.36621856689453,142.34133911132812,239.63082885742188,392.4732360839844
2021-05-07,127.03939056396484,142.8285369873047,242.25039672851562,395.3296203613281
2021-05-10,123.76119995117188,142.81082153320312,237.18392944335938,391.4149169921875
2021-05-11,122.84408569335938,140.43685913085938,236.27235412597656,387.921630859375
2021-05-12,119.78053283691406,139.47129821777344,229.33474731445312,379.6800537109375
2021-05-13,121.9269790649414,143.05882263183594,233.20179748535156,384.2409973144531
2021-05-14,124.3465805053711,145.28224182128906,238.11468505859375,390.1412048339844
2021-05-17,123.19532012939453,145.86688232421875,235.2648162841797,389.1485290527344
2021-05-18,121.80989837646484,143.8118133544922,233.249755859375,385.795654296875
2021-05-19,121.65380096435547,142.71336364746094,233.82679748535156,384.7841796875
2021-05-20,124.21002197265625,142.46536254882812,237.05836486816406,388.9236755371094
2021-05-21,122.37579345703125,144.0863494873047,235.79847717285156,388.6053161621094
2021-05-24,124.00508880615234,144.86590576171875,241.19400024414062,392.56689453125
2021-05-25,123.80998229980469,143.36888122558594,242.09811401367188,391.6958312988281
2021-05-26,123.76119995117188,143.3511505126953,241.8769073486328,392.4732360839844
2021-05-27,122.22944641113281,145.58340454101562,239.78018188476562,392.6792297363281
